start: 
Current Time = 04:38:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 04:38:56
Best params were the following:
Current Time = 05:57:59
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[185850.] --- 226324.93961481395
[327600.] --- 318793.7228881245
[360675.] --- 378009.596543093
[414540.] --- 356520.6972177778
[432810.] --- 384544.3830958394
[184590.] --- 230018.2453283374
[289800.] --- 328490.8272074386
[283500.] --- 286004.9444215193
[202860.] --- 221411.70564847317
[321300.] --- 308781.5324730562
[346500.] --- 355234.475295973
[236250.] --- 249737.0398617798
[291375.] --- 285821.4700550691
[182700.] --- 216880.9143360392
[229950.] --- 322248.03673399857
[567630.] --- 619683.318893527
[554400.] --- 560900.1184860136
[220500.] --- 246351.03914169772
[282870.] --- 273465.31029230665
[233100.] --- 247477.34505672718
[393750.] --- 492192.959855431
[481950.] --- 484720.0805169317
[207270.] --- 195648.85973519718
[280350.] --- 291509.478286633
[406350.] --- 546765.2189073808
[395010.] --- 343466.3791784811
[277200.] --- 378599.1908191763
[302400.] --- 343279.8209709352
[776160.] --- 514823.9343898925
[585900.] --- 486771.8498745135
[470137.5] --- 386428.3481290502
[491400.] --- 521110.54436955217
[239400.] --- 267538.11805455986
[283500.] --- 326392.2406410331
[658350.] --- 580143.8444338999
[362250.] --- 312862.2383517144
[548100.] --- 565710.2793834793
[598500.] --- 539596.4689032756
[176400.] --- 177958.76959811983
[409500.] --- 601955.1902964064
[510300.] --- 565572.2939805199
[266490.] --- 304645.4334032377
[223650.] --- 235891.2913334445
[252000.] --- 271568.558105464
[500850.] --- 519136.8495578273
[378000.] --- 361922.9104284762
[403200.] --- 453584.5852361772
[279090.] --- 255220.83170156594
[168210.] --- 151887.29407379858
[233100.] --- 247697.13025710423
[412650.] --- 437839.70977384126
[289800.] --- 312423.8960697888
[343350.] --- 405576.8468615122
[661500.] --- 488164.14427391056
[378000.] --- 410307.9397682306
[116550.] --- 128976.59466331491
[459900.] --- 452585.2340175292
[217350.] --- 223175.90091323463
[157500.] --- 168892.4346427696
[497700.] --- 421662.5321438641
[124740.] --- 124007.52931420579
[371700.] --- 384714.43582073617
[355950.] --- 345712.52621909906
[415800.] --- 366626.1798924052
[154350.] --- 199387.25630435743
[441630.] --- 446734.14868295455
[762300.] --- 671291.3306113834
[661500.] --- 587488.7128380819
[283500.] --- 309414.46414810553
[264600.] --- 309752.6872195059
[283500.] --- 254391.421342363
[220500.] --- 244330.38745585573
[234360.] --- 225403.20110750064
[504039.69] --- 605716.3734548565
[219870.] --- 230976.06946992734
[344610.] --- 350756.5184256377
[357210.] --- 326865.02365241473
[232470.] --- 260269.6536722102
[220500.] --- 238804.19492780112
[378000.] --- 376378.69685472763
[422100.] --- 470078.044132336
[549990.] --- 483980.94275153667
[333900.] --- 295684.569860885
[343350.] --- 289471.10843849706
[400050.] --- 420022.8287091407
[289800.] --- 298127.076504595
[434700.] --- 398049.53714876785
[497700.] --- 574051.9149410801
[245700.] --- 269667.7722276386
[282870.] --- 329027.1316050284
[425250.] --- 396441.12476899463
[220500.] --- 286357.72630773304
[337050.] --- 393174.759480057
[374850.] --- 290276.3077280517
[283500.] --- 273464.40732395474
[315000.] --- 509692.68302932644
[282240.] --- 259348.610883411
[730800.] --- 545379.0848608104
[384300.] --- 311661.6932872179
[592200.] --- 506458.52292380686
[384300.] --- 364564.910359385
[759150.] --- 640990.0193759367
[258300.] --- 289642.6455182895
[748440.] --- 590310.0218600066
[327600.] --- 239611.16576923078
[261450.] --- 293305.04021430603
[524160.] --- 534000.7996298183
[793800.] --- 637556.519810603
[315000.] --- 300768.2296527342
[381780.] --- 378756.3781685863
[254520.] --- 275400.3256378387
[428400.] --- 420472.782866042
[179550.] --- 192829.94367653792
[296100.] --- 299252.10228411446
[418950.] --- 348515.99615401955
[176400.] --- 214560.91406713042
[359100.] --- 309249.82727232133
[485100.] --- 562949.2089009527
[211050.] --- 232605.8652814197
[390600.] --- 306512.4282927633
[239400.] --- 263364.22158333973
[220500.] --- 227262.61351266396
[280350.] --- 299499.55832873634
[365400.] --- 448112.74176275375
[516600.] --- 467314.4881186216
[265860.] --- 297283.49075211596
[667800.] --- 731842.2347017734
[258300.] --- 273569.6777122534
[270900.] --- 299209.45382243657
[252000.] --- 283750.5436245723
[510300.] --- 590666.4636398817
[403200.] --- 415778.3038479438
[182070.] --- 195348.6256832579
[447300.] --- 341574.1608218619
[526050.] --- 534725.4325447475
[163800.] --- 234009.3565302919
[378000.] --- 304873.1786628214
[173250.] --- 304934.80590538285
[412650.] --- 386442.3784902822
[299250.] --- 313924.0150675922
[226800.] --- 258773.3705669933
[258300.] --- 249077.7376680869
[141750.] --- 213550.62217314474
[170100.] --- 197249.0164620742
[289800.] --- 306572.1905978179
[327600.] --- 376770.8525618299
[277200.] --- 293314.7006687229
[277200.] --- 314573.1139894397
[226800.] --- 236335.08382493525
[343350.] --- 318347.3404063228
[264600.] --- 235498.42911408076
[198450.] --- 163691.65428922887
[409500.] --- 328356.92114357225
[182700.] --- 164659.16052534402
[774900.] --- 616666.1328354445
[311850.] --- 321080.96458808536
[333900.] --- 411498.9835402948
[441441.] --- 445169.4896827884
[355950.] --- 405452.6130651994
[529200.] --- 500284.8259942955
[593775.] --- 267179.8547367338
[264600.] --- 286152.22800225404
[277200.] --- 309225.76537171256
[252000.] --- 256774.15415777705
[655200.] --- 566248.7080934345
[343350.] --- 400120.2801437896
[229950.] --- 217974.47334583773
[309960.] --- 322788.71634628007
[283500.] --- 367079.8883197854
[296037.] --- 439835.6264332041
[327600.] --- 350254.80721121054
[302400.] --- 283784.55276363046
[604800.] --- 520841.6945400532
[495180.] --- 497944.0521436155
[229950.] --- 247406.33844391693
[283500.] --- 318215.13667185564
[291690.] --- 285485.7611070415
[179550.] --- 265219.5007659923
[349650.] --- 336676.71299728606
[398790.] --- 419399.42862201744
[199710.] --- 207355.34690836925
[206640.] --- 211011.49381884228
[201600.] --- 213700.48463808227
[166635.] --- 200249.06239768717
[378000.] --- 355871.618138063
[330750.] --- 322050.4517259397
[304920.] --- 309877.47376711416
[248850.] --- 294371.50072952354
[242550.] --- 281724.20595873
[409500.] --- 540555.8108690904
[444150.] --- 419220.9007159323
[427770.] --- 383376.17679776833
[170100.] --- 222912.76142993313
[557550.] --- 556518.0636543434
[192150.] --- 217641.98125225608
[315000.] --- 242993.5475541313
[256410.] --- 285737.77053926094
[343350.] --- 373210.3587120763
[384615.] --- 544079.7268223073
[425250.] --- 405557.11127096484
[315630.] --- 326720.30022852967
[226800.] --- 182642.20030652152
[371700.] --- 347998.2979142879
[500850.] --- 498201.6887107228
[352170.] --- 393274.1543807655
[485100.] --- 523899.9322356294
[743400.] --- 498125.05067753175
[485100.] --- 583409.7710430421
[318150.] --- 226107.9467708626
[266175.] --- 253188.79127202564
[261450.] --- 263910.5557531476
[338310.] --- 377374.1416295641
[306180.] --- 305173.23118818074
[242550.] --- 238077.69456913727
[233100.] --- 300349.5162609143
[292950.] --- 294151.22253794834
[347287.5] --- 334891.62777937675
[211050.] --- 194526.6927743341
[362250.] --- 529032.3581888074
[297360.] --- 327405.042766654
[324450.] --- 274905.18540068745
[333900.] --- 308016.6655112322
[491400.] --- 650248.7484484394
[409500.] --- 455783.9227273353
[360990.] --- 330439.32443907374
[189000.] --- 214520.62176529478
[604800.] --- 613726.9528445911
[242550.] --- 237835.1492651622
[661500.] --- 639926.2918151625
[397530.] --- 360124.55533816456
[374850.] --- 322477.7702026598
[324450.] --- 304459.5819479291
[270900.] --- 292543.3903798532
[217350.] --- 209339.3159682716
[611100.] --- 692137.3054666688
[392175.] --- 435908.5457150274
[425250.] --- 386104.94499630074
[456750.] --- 412355.82773983286
[192150.] --- 341742.92460369127
[176400.] --- 194149.51329851363
[280350.] --- 271492.64230882085
[771750.] --- 420337.58908107784
[286650.] --- 291738.2122827306
[567000.] --- 453678.82881514094
[425250.] --- 445290.7434318627
[229950.] --- 320125.55789702357
[270900.] --- 321090.2432700831
[88200.] --- 187234.40889204547
[195300.] --- 242601.25674948198
[236250.] --- 226216.72758921635
[466515.] --- 441021.4929247954
[418950.] --- 321606.1599325967
[313110.] --- 276719.16991844645
[217350.] --- 250120.12616133742
[171360.] --- 176379.79549882005
[236250.] --- 229545.56978505405
[261765.] --- 295062.7870527443
[284760.] --- 344081.29082773515
[478800.] --- 529941.6892788949
[337050.] --- 267475.5574874167
[172544.4] --- 228815.10925949836
[305550.] --- 262555.8167008569
[544950.] --- 541047.3038644451
[298305.] --- 268015.9946155359
[504000.] --- 484109.25117643736
[803250.] --- 625544.6582489735
[277200.] --- 234160.3750784415
[226800.] --- 215046.03365991026
[661500.] --- 495975.6266384792
[463050.] --- 369175.03915880714
[252000.] --- 261366.68739388062
[258300.] --- 277546.0098550524
[255150.] --- 339519.54575765465
[359100.] --- 352679.0969017777
[304290.] --- 307933.28716965544
[554400.] --- 616491.3542573381
[315000.] --- 271720.2976386402
[258300.] --- 320981.2440200357
[245700.] --- 306311.31501586776
[220500.] --- 229364.7598893201
[315000.] --- 308069.7640915606
[404775.] --- 505967.0938003474
[372960.] --- 357164.36030703655
[400050.] --- 364735.33966729656
[218925.] --- 262427.79193242406
[401940.] --- 343513.53924883716
[270900.] --- 257012.989499471
[340200.] --- 326235.80013629614
[252000.] --- 279716.21953734406
[289800.] --- 303019.9336383526
[463050.] --- 388918.96800405334
[228690.] --- 210706.9454025332
[368550.] --- 350321.4577956483
[434700.] --- 370858.255215894
[246960.] --- 293570.1670079767
[424777.5] --- 403368.66550227336
[409500.] --- 276159.544935407
[127260.] --- 138026.9513547726
[219240.] --- 244092.92231311984
[318150.] --- 359602.75559166557
[365400.] --- 418168.8765141741
[305550.] --- 427632.1648239155
[752850.] --- 689303.8478711512
[324450.] --- 365921.2574315164
[302400.] --- 301354.7818645528
[415800.] --- 428566.7336563383
[149625.] --- 154133.443290751
[264600.] --- 265113.05653799593
[258300.] --- 267771.573996727
[120960.] --- 120659.69319916004
[314370.] --- 256067.3215973287
[422100.] --- 545206.8846734941
[223650.] --- 265491.78240575234
[415800.] --- 561592.1094022233
[308700.] --- 272663.9071670189
[384615.] --- 541076.3572787202
[234360.] --- 218167.4651153778
[415800.] --- 517664.0394481527
[343350.] --- 319348.4780266886
[472500.] --- 635412.6734869241
[275940.] --- 339653.43534587324
[771750.] --- 637400.9451146281
[233100.] --- 251945.03002535706
[277200.] --- 301305.5648619164
[163800.] --- 202457.95522010422
[504000.] --- 494047.8263667801
[340200.] --- 293457.84484573046
[332167.5] --- 352376.99553197296
[112770.] --- 105897.22542627793
[374850.] --- 262091.63095273043
[296100.] --- 394147.6526366844
[432810.] --- 383202.49967065686
[306810.] --- 396717.71044774965
[333900.] --- 375223.08406753687
[377370.] --- 361233.3102123499
[289800.] --- 364287.6785500875
[428400.] --- 391279.47824483004
[328860.] --- 393811.5885616021
[204750.] --- 193874.4624056145
[472500.] --- 565849.615839511
[245700.] --- 372046.58310000005
[488250.] --- 550798.3376199037
[352800.] --- 404265.5084464078
[405090.] --- 372747.711444254
[441000.] --- 494148.5418825053
[466200.] --- 551295.9229195553
[294525.] --- 295322.0231758632
[526050.] --- 571310.2289948787
[270585.] --- 240629.36694380725
[741825.] --- 630757.2235621571
[196560.] --- 192649.31145391476
[258300.] --- 341268.2463477369
[423990.] --- 466332.0061052517
[403830.] --- 411389.80411860254
[463680.] --- 293973.78873614775
[179550.] --- 183461.6617538233
[504000.] --- 435706.38118283206
[270900.] --- 214493.6991250031
[233100.] --- 275306.2958876007
[262710.] --- 329410.1603467421
[289800.] --- 301953.8249337063
[207900.] --- 231137.15817294628
[141750.] --- 194461.4018555078
[289800.] --- 329507.79440346925
[787500.] --- 632563.7640682388
[308700.] --- 381401.88899376756
[324450.] --- 301841.7546625977
[294210.] --- 298755.7226275229
[211050.] --- 252814.04244914677
[315000.] --- 304403.11911136634
[229950.] --- 249801.59821372252
[368550.] --- 455255.0723957341
[327600.] --- 248018.15037469874
[406350.] --- 517196.88391575014
[368550.] --- 390398.13750846847
[233100.] --- 302372.1839519964
[226800.] --- 242936.55180252885
[534870.] --- 581570.1692682733
[198450.] --- 221139.47178168737
[803250.] --- 631209.4163874682
[223650.] --- 245191.09536388857
[393750.] --- 353868.48134527035
[299250.] --- 366882.73175722477
[630000.] --- 657810.2705954246
[321300.] --- 321027.80650201475
[359100.] --- 368338.85366495093
[299250.] --- 415851.95619334845
[250425.] --- 293425.79477642383
[359100.] --- 304424.82560937636
[343350.] --- 271025.70689977525
[321300.] --- 335801.2981916468
[277200.] --- 271194.47761443746
[252000.] --- 212635.46003980198
[718200.] --- 640334.0179980387
[226170.] --- 217462.3027486128
[283500.] --- 328361.73763420247
[264600.] --- 241243.4380257213
[504000.] --- 644594.4638673414
[244440.] --- 349920.57231236366
[209160.] --- 233952.4992227658
[204750.] --- 213678.22977569982
[212625.] --- 227021.26536827977
[403200.] --- 575153.5824155839
[234990.] --- 262559.7866803668
[280350.] --- 244679.6339928391
[337050.] --- 350784.47636148514
[236250.] --- 222160.1485419238
[302400.] --- 283320.04623044515
[189000.] --- 219062.55097237576
[264600.] --- 263026.9805616476
[289800.] --- 318125.52642953256
[207270.] --- 210066.20030040856
[217350.] --- 216214.81103877668
[378000.] --- 324525.7651449648
[519750.] --- 527739.437027347
[267750.] --- 230983.66389890347
[346500.] --- 367423.3258702489
[198450.] --- 206712.0340000555
[365400.] --- 344031.2525504639
[390600.] --- 326729.1794390987
[239400.] --- 269844.89723660395
[422100.] --- 387238.2891991067
[541800.] --- 427792.24366176495
[711900.] --- 432873.00456557976
[296100.] --- 341542.7571816249
[201600.] --- 206064.76451184176
[387450.] --- 331785.6244146586
[352800.] --- 379372.1997154109
[516600.] --- 608203.2223846115
[362250.] --- 301645.7404981743
[342090.] --- 327364.03831296804
[214200.] --- 226499.5241803781
[198450.] --- 173094.78907313567
[331380.] --- 324492.523863333
[258300.] --- 248310.28849292253
[292950.] --- 300973.33058566164
[148050.] --- 190501.34073896438
[207900.] --- 223605.5276051239
[340200.] --- 345539.9101439432
[201600.] --- 199462.3748987928
[522900.] --- 517258.8952382431
[403200.] --- 258984.99076703467
[301770.] --- 307516.61682706577
[211050.] --- 203476.63827710855
[415800.] --- 386533.02863401966
[478800.] --- 573380.2415956998
[338310.] --- 306772.36907318316
[315000.] --- 333273.61830443196
[494550.] --- 513223.06924252544
[178920.] --- 467866.776527352
[321300.] --- 406813.02947916166
[441000.] --- 505286.0431631785
[226800.] --- 219334.70317671128
[459900.] --- 340227.36119330424
[413910.] --- 356355.4219115033
[491400.] --- 398863.8603407277
[255150.] --- 245187.69130499742
[387450.] --- 341614.6544169875
[321300.] --- 389125.8575884132
[119070.] --- 124525.23307872338
[504000.] --- 575527.9987174902
[270900.] --- 302072.0849529978
[189000.] --- 247194.54163369545
[439110.] --- 392959.9296504445
[398790.] --- 430084.82587726583
[175770.] --- 194992.7240360723
[403200.] --- 464605.7330038926
[291060.] --- 307523.05749797303
[253890.] --- 298775.5104914881
[264600.] --- 309240.9237351673
[567000.] --- 457349.06213842175
[743400.] --- 674428.6835774162
[318150.] --- 349159.3533243336
[362250.] --- 363937.2096054557
[535500.] --- 433654.78037526907
[244440.] --- 304800.6857620812
[652050.] --- 603476.5067518379
[762300.] --- 633401.7984595529
[233100.] --- 214966.54738812114
[604800.] --- 564655.5990707654
[567000.] --- 564313.2094960313
[355950.] --- 462814.70443325926
[381150.] --- 362120.5598786246
[261450.] --- 261427.78755741043
[280350.] --- 284180.1166486943
[567000.] --- 557877.1911129261
[352737.] --- 396398.0251545624
[598500.] --- 596467.1637066044
[444150.] --- 399163.6603491514
[655200.] --- 635033.8121128267
[339570.] --- 347423.4858987988
[264600.] --- 253359.10787030985
[274050.] --- 222859.04910202965
[333900.] --- 393259.16381876107
[132300.] --- 149646.320550597
[444150.] --- 525260.8773911991
[365400.] --- 398714.1884470232
[730800.] --- 459440.7247835551
[161280.] --- 235132.69719441023
[204750.] --- 223715.64267062585
[337050.] --- 312156.0117365808
[305550.] --- 310215.9624932023
[141750.] --- 306887.3544345154
[315000.] --- 311185.8882189284
[327600.] --- 358493.01693043875
[378000.] --- 467067.96869512537
[236250.] --- 229760.6506166068
[179550.] --- 169275.631941889
[123480.] --- 149353.54417832862
[645750.] --- 479649.3933170332
[511875.] --- 446634.296440261
[302400.] --- 368882.8673835212
[220500.] --- 185434.11040474495
[494550.] --- 578484.3251546631
[491400.] --- 426509.05604271445
[245700.] --- 268495.48668617924
[324450.] --- 228200.94980294636
[771750.] --- 563589.2277742564
[711900.] --- 630169.6935800804
[809550.] --- 613090.8774331664
[333900.] --- 324090.2741692634
[756000.] --- 579961.9221075457
[302400.] --- 292499.95027020184
[396900.] --- 412125.25925859064
[248850.] --- 243024.26416838434
[303975.] --- 246578.6180057249
[201600.] --- 215208.6704541686
[159075.] --- 185318.68750789523
[459900.] --- 525536.3122356909
[198450.] --- 192937.87509932963
[302400.] --- 304202.1897279688
[509040.] --- 483860.76651979814
[532350.] --- 602417.3085697267
[696150.] --- 667600.6166153258
[202860.] --- 238360.15487118208
